player,frame,x,y,z,dx,dy,player_obj,player_num,team,coords,num,name,edgecolor,bgcolor
0,0,46.9718671022022,72.26701785925033,0.0,-0.049859257601333695,-0.04895037637766109,,,,,,,,
0,1,46.92373137449322,72.2197595946487,0.0,-0.04813572770897423,-0.04725826460162352,,,,,,,,
0,2,46.87731917667667,72.1741934418231,0.0,-0.046412197816550815,-0.04556615282560017,,,,,,,,
0,3,46.832630508752466,72.13031940077352,0.0,-0.04468866792420556,-0.04387404104959103,,,,,,,,
0,4,46.789665370720684,72.08813747149993,0.0,-0.042965138031782146,-0.042181929273581886,,,,,,,,
0,5,46.74842376258131,72.04764765400238,0.0,-0.04124160813937294,-0.04048981749755853,,,,,,,,
0,6,46.70890568433431,72.00884994828084,0.0,-0.039518078246999266,-0.03879770572153518,,,,,,,,
0,7,46.6711111359797,71.97174435433531,0.0,-0.03779454835461138,-0.03710559394552604,,,,,,,,
0,8,46.635040117517484,71.9363308721658,0.0,-0.036071018462216387,-0.0354134821695169,,,,,,,,
0,9,46.60069262894766,71.90260950177232,0.0,-0.034347488569821394,-0.03372137039347933,,,,,,,,
0,10,46.56806867027024,71.87058024315485,0.0,-0.032623958677419296,-0.03202925861747019,,,,,,,,
0,11,46.537168241485205,71.84024309631339,0.0,-0.030900428785038514,-0.03033714684146105,,,,,,,,
0,12,46.50799134259256,71.81159806124795,0.0,-0.02917689889264352,-0.028645035065437696,,,,,,,,
0,13,46.4805379735923,71.78464513795852,0.0,-0.02745336900026274,-0.026952923289428554,,,,,,,,
0,14,46.454808134484445,71.75938432644513,0.0,-0.025729839107853536,-0.02526081151339099,,,,,,,,
0,15,46.430801825268986,71.73581562670773,0.0,-0.024006309215458543,-0.02356869973739606,,,,,,,,
0,16,46.40851904594591,71.71393903874637,0.0,-0.02228277932307776,-0.021876587961358496,,,,,,,,
0,17,46.38795979651522,71.69375456256103,0.0,-0.020559249430689874,-0.020184476185349354,,,,,,,,
0,18,46.36912407697694,71.67526219815169,0.0,-0.01883571953828067,-0.018492364409340212,,,,,,,,
0,19,46.352011887331045,71.65846194551837,0.0,-0.017112189645892784,-0.01680025263331686,,,,,,,,
0,20,46.33662322757753,71.64335380466107,0.0,-0.015388659753512002,-0.015108140857293506,,,,,,,,
0,21,46.32295809771642,71.6299377755798,0.0,-0.013665129861109904,-0.013416029081270153,,,,,,,,
0,22,46.3110164977477,71.61821385827453,0.0,-0.011941599968722016,-0.011723917305275222,,,,,,,,
0,23,45.709477893717256,71.72501035321064,0.0,-0.6015386040304449,0.10679649493610555,,,,,,,,
0,24,45.1308862664073,71.8277328674135,0.0,-0.5785916273099545,0.10272251420286693,,,,,,,,
0,25,44.57524161581789,71.92638140088309,0.0,-0.5556446505894144,0.09864853346958569,,,,,,,,
0,26,44.04254394194895,72.02095595361943,0.0,-0.5326976738689382,0.09457455273634707,,,,,,,,
0,27,43.532793244800544,72.11145652562251,0.0,-0.5097506971484052,0.09050057200308004,,,,,,,,
0,28,43.04598952437263,72.19788311689234,0.0,-0.48680372042791475,0.08642659126982721,,,,,,,,
0,29,42.58213278066522,72.2802357274289,0.0,-0.46385674370741015,0.08235261053656018,,,,,,,,
0,30,42.14122301367834,72.35851435723221,0.0,-0.4409097669868771,0.07827862980330735,,,,,,,,
0,31,41.72326022341193,72.43271900630226,0.0,-0.41796279026641514,0.07420464907005453,,,,,,,,
0,32,41.328244409866066,72.50284967463905,0.0,-0.3950158135458608,0.0701306683367875,,,,,,,,
0,33,40.956175573040696,72.56890636224259,0.0,-0.3720688368253704,0.06605668760353467,,,,,,,,
0,34,40.60705371293582,72.63088906911285,0.0,-0.3491218601048729,0.061982706870267634,,,,,,,,
0,35,40.280878829551476,72.68879779524988,0.0,-0.32617488338434697,0.05790872613702902,,,,,,,,
0,36,39.97765092288763,72.74263254065363,0.0,-0.30322790666384947,0.053834745403747775,,,,,,,,
0,37,39.697369992944274,72.79239330532414,0.0,-0.28028092994335196,0.04976076467050916,,,,,,,,
0,38,39.44003603972144,72.8380800892614,0.0,-0.25733395322283314,0.04568678393725634,,,,,,,,
0,39,39.20564906321912,72.87969289246539,0.0,-0.23438697650232143,0.0416128032039893,,,,,,,,
0,40,38.994209063437296,72.91723171493612,0.0,-0.21143999978182393,0.03753882247073648,,,,,,,,
0,41,38.805716040375984,72.95069655667359,0.0,-0.18849302306131221,0.03346484173746944,,,,,,,,
0,42,38.64016999403517,72.9800874176778,0.0,-0.1655460463408147,0.029390861004202407,,,,,,,,
0,43,38.49757092441488,73.00540429794876,0.0,-0.1425990696202888,0.025316880270963793,,,,,,,,
0,44,38.37791883151508,73.02664719748645,0.0,-0.11965209289979839,0.021242899537696758,,,,,,,,
0,45,38.299048283729995,72.91515841346514,0.0,-0.07887054778508684,-0.11148878402131857,,,,,,,,
0,46,38.22495776914403,72.8104265254451,0.0,-0.07409051458596849,-0.10473188802004074,,,,,,,,
0,47,38.155647287757134,72.71245153342636,0.0,-0.06931048138689277,-0.0979749920187345,,,,,,,,
0,48,38.09111683956933,72.62123343740892,0.0,-0.06453044818780285,-0.09121809601744246,,,,,,,,
0,49,38.03136642458062,72.53677223739277,0.0,-0.05975041498871292,-0.08446120001615043,,,,,,,,
0,50,37.97639604279102,72.4590679333779,0.0,-0.05497038178959457,-0.0777043040148726,,,,,,,,
0,51,37.92620569420052,72.38812052536433,0.0,-0.05019034859050464,-0.07094740801356636,,,,,,,,
0,52,37.880795378809104,72.32393001335204,0.0,-0.04541031539141471,-0.06419051201228854,,,,,,,,
